transaction_id,account_id,transaction_timestamp,transaction_type,channel_code,amount,currency_code,status
T00000265,A000272,2026-06-02 18:42:59,PURCHASE,CARD,276.60,ZAR,SUCCESSFUL
T00000266,A001004,2025-07-25 21:35:25,WITHDRAWAL,ATM,200.00,ZAR,SUCCESSFUL
T00000267,A001099,2024-05-24 15:10:28,DEPOSIT,ATM,6925.33,ZAR,SUCCESSFUL
T00000268,A001042,2026-05-25 10:46:45,TRANSFER,APP,5747.12,ZAR,SUCCESSFUL
T00000269,A000371,2023-09-19 02:32:20,PURCHASE,CARD,425.93,ZAR,SUCCESSFUL
T00000270,A000970,2026-05-19 03:27:26,PURCHASE,CARD,395.03,ZAR,SUCCESSFUL
T00000271,A001249,2022-03-17 00:03:28,TRANSFER,APP,19690.66,ZAR,SUCCESSFUL
T00000272,A000363,2025-05-22 04:28:47,PURCHASE,CARD,208.66,ZAR,SUCCESSFUL
T00000273,A001219,2026-03-19 02:37:33,PURCHASE,CARD,224.06,ZAR,FAILED
T00000274,A001224,2026-07-08 12:08:10,PURCHASE,CARD,322.65,ZAR,SUCCESSFUL
T00000275,A000958,2023-03-11 07:04:43,TRANSFER,APP,13789.22,ZAR,SUCCESSFUL
T00000276,A000205,2020-01-08 19:43:50,TRANSFER,APP,15124.90,ZAR,SUCCESSFUL
T00000277,A000661,2022-12-08 13:03:53,PURCHASE,CARD,342.91,ZAR,SUCCESSFUL
T00000278,A000196,2021-10-19 12:55:34,PURCHASE,APP,163.62,ZAR,SUCCESSFUL
T00000279,A001230,2026-02-27 15:14:42,PURCHASE,CARD,140.91,ZAR,SUCCESSFUL
T00000280,A000487,2023-11-16 16:10:08,PURCHASE,APP,183.87,ZAR,SUCCESSFUL
T00000281,A000861,2024-02-13 14:48:35,PURCHASE,CARD,74.61,ZAR,SUCCESSFUL
T00000282,A000514,2023-02-22 04:45:35,PURCHASE,CARD,91.10,ZAR,FAILED
T00000283,A000043,2026-04-06 09:26:03,PURCHASE,APP,104.86,ZAR,SUCCESSFUL
T00000284,A000673,2025-11-27 09:47:58,WITHDRAWAL,ATM,550.00,ZAR,SUCCESSFUL
T00000285,A001198,2022-09-09 03:36:59,WITHDRAWAL,ATM,2600.00,ZAR,SUCCESSFUL
T00000286,A000813,2024-02-27 06:45:12,WITHDRAWAL,ATM,900.00,ZAR,SUCCESSFUL
T00000287,A000525,2026-06-16 10:44:05,PURCHASE,CARD,96.60,ZAR,SUCCESSFUL
T00000288,A001232,2026-08-23 12:08:39,PURCHASE,CARD,71.45,ZAR,FAILED
T00000289,A000062,2021-09-05 01:16:07,PURCHASE,CARD,436.97,ZAR,SUCCESSFUL
T00000290,A000969,2026-06-28 11:38:08,WITHDRAWAL,ATM,2700.00,ZAR,SUCCESSFUL
T00000291,A000326,2026-02-15 21:59:24,WITHDRAWAL,ATM,2650.00,ZAR,SUCCESSFUL
T00000292,A000346,2025-11-14 17:08:53,WITHDRAWAL,ATM,2950.00,ZAR,SUCCESSFUL
T00000293,A000102,2025-12-14 12:24:10,PURCHASE,CARD,509.96,ZAR,SUCCESSFUL
T00000294,A000313,2025-08-24 01:51:35,PURCHASE,CARD,63.13,ZAR,SUCCESSFUL
T00000295,A000952,2023-11-14 11:06:15,WITHDRAWAL,ATM,2800.00,ZAR,SUCCESSFUL
T00000296,A000208,2025-01-14 07:43:39,PURCHASE,CARD,146.04,ZAR,SUCCESSFUL
T00000297,A000806,2025-08-07 10:57:38,PURCHASE,APP,362.84,ZAR,SUCCESSFUL
T00000298,A000805,2026-01-15 00:54:14,PURCHASE,CARD,666.63,ZAR,SUCCESSFUL
T00000299,A001187,2019-12-12 19:14:26,PURCHASE,CARD,2515.96,ZAR,SUCCESSFUL
T00000300,A000739,2023-11-09 07:16:05,WITHDRAWAL,ATM,1550.00,ZAR,SUCCESSFUL
T00000301,A000431,2024-04-25 04:15:18,PURCHASE,CARD,311.70,ZAR,FAILED
T00000302,A000552,2020-10-25 20:59:59,WITHDRAWAL,ATM,400.00,ZAR,SUCCESSFUL
T00000303,A000571,2026-07-02 19:31:29,PURCHASE,CARD,519.17,ZAR,SUCCESSFUL
T00000304,A000046,2024-02-10 04:49:32,PURCHASE,CARD,213.59,ZAR,REVERSED
T00000305,A000997,2026-02-13 21:04:00,PURCHASE,CARD,182.80,ZAR,SUCCESSFUL
T00000306,A001011,2024-01-04 13:46:04,PURCHASE,CARD,371.85,ZAR,SUCCESSFUL
T00000307,A000658,2025-12-20 15:20:58,TRANSFER,APP,19658.48,ZAR,SUCCESSFUL
T00000308,A000159,2025-01-13 04:18:36,TRANSFER,APP,14229.65,ZAR,SUCCESSFUL
T00000309,A000763,2021-03-03 08:20:45,PURCHASE,CARD,232.22,ZAR,SUCCESSFUL
T00000310,A001149,2026-08-20 15:48:54,PURCHASE,CARD,72.95,ZAR,SUCCESSFUL
T00000311,A000029,2022-05-09 09:19:29,PURCHASE,APP,113.87,ZAR,SUCCESSFUL
T00000312,A000184,2023-06-25 18:51:23,PURCHASE,APP,211.97,ZAR,SUCCESSFUL
T00000313,A000240,2024-10-08 15:15:53,DEPOSIT,ATM,1114.10,ZAR,SUCCESSFUL
T00000314,A000886,2021-08-30 01:23:54,PURCHASE,CARD,215.39,ZAR,SUCCESSFUL
T00000315,A000879,2024-12-19 21:08:28,PURCHASE,CARD,262.20,ZAR,SUCCESSFUL
T00000316,A000014,2021-03-19 01:55:30,PURCHASE,CARD,2380.67,ZAR,SUCCESSFUL
T00000317,A000047,2023-10-25 07:41:17,PURCHASE,CARD,309.78,ZAR,SUCCESSFUL
T00000318,A000175,2024-11-18 08:43:27,PURCHASE,APP,156.86,ZAR,SUCCESSFUL
T00000319,A000134,2025-12-10 12:12:41,WITHDRAWAL,ATM,650.00,ZAR,SUCCESSFUL
T00000320,A001102,2025-10-05 05:04:12,WITHDRAWAL,ATM,3000.00,ZAR,SUCCESSFUL
T00000321,A000171,2021-09-08 21:00:48,DEPOSIT,ATM,3397.28,ZAR,SUCCESSFUL
T00000322,A000350,2026-07-14 08:38:32,PURCHASE,CARD,222.98,ZAR,SUCCESSFUL
T00000323,A000495,2025-10-18 13:16:36,WITHDRAWAL,ATM,1950.00,ZAR,SUCCESSFUL
T00000324,A000449,2024-09-30 14:57:32,DEPOSIT,ATM,137.37,ZAR,SUCCESSFUL
T00000325,A000011,2020-01-15 02:35:39,TRANSFER,APP,12641.55,ZAR,SUCCESSFUL
T00000326,A000875,2025-06-26 05:23:24,DEPOSIT,ATM,1248.39,ZAR,SUCCESSFUL
T00000327,A000531,2025-07-01 20:29:55,WITHDRAWAL,ATM,1400.00,ZAR,SUCCESSFUL
T00000328,A000630,2025-08-17 21:51:12,PURCHASE,APP,373.31,ZAR,SUCCESSFUL
T00000329,A001018,2026-08-05 04:28:54,DEPOSIT,ATM,6679.45,ZAR,SUCCESSFUL
T00000330,A000559,2026-08-04 11:53:23,WITHDRAWAL,ATM,2550.00,ZAR,FAILED
T00000331,A000327,2023-10-09 07:01:39,TRANSFER,APP,6672.00,ZAR,SUCCESSFUL
T00000332,A001098,2025-10-05 07:56:26,DEPOSIT,ATM,4223.32,ZAR,SUCCESSFUL
T00000333,A000729,2026-01-06 05:00:44,PURCHASE,CARD,825.93,ZAR,SUCCESSFUL
T00000334,A000453,2024-08-17 05:12:35,PURCHASE,CARD,208.89,ZAR,SUCCESSFUL
T00000335,A000768,2026-02-07 17:12:28,PURCHASE,CARD,622.55,ZAR,SUCCESSFUL
T00000336,A000532,2023-03-29 05:16:39,TRANSFER,APP,1450.73,ZAR,SUCCESSFUL
T00000337,A000620,2025-09-25 09:25:07,PURCHASE,CARD,136.25,ZAR,SUCCESSFUL
T00000338,A000423,2023-08-11 15:56:17,TRANSFER,APP,3190.84,ZAR,SUCCESSFUL
T00000339,A000498,2023-05-15 16:01:53,PURCHASE,CARD,85.95,ZAR,SUCCESSFUL
T00000340,A000450,2025-09-16 11:06:35,PURCHASE,CARD,285.86,ZAR,SUCCESSFUL
T00000341,A000977,2021-03-27 12:09:10,PURCHASE,CARD,483.39,ZAR,SUCCESSFUL
T00000342,A000114,2023-04-23 04:17:19,PURCHASE,CARD,170.09,ZAR,SUCCESSFUL
T00000343,A000227,2022-03-21 17:01:38,PURCHASE,CARD,334.37,ZAR,SUCCESSFUL
T00000344,A000978,2023-05-24 14:51:08,PURCHASE,CARD,159.59,ZAR,SUCCESSFUL
T00000345,A000802,2025-02-02 01:07:57,PURCHASE,CARD,221.32,ZAR,SUCCESSFUL
T00000346,A000559,2026-06-07 20:04:33,WITHDRAWAL,ATM,1850.00,ZAR,SUCCESSFUL
T00000347,A000558,2024-02-14 21:09:32,PURCHASE,CARD,433.23,ZAR,SUCCESSFUL
T00000348,A000568,2026-04-06 10:54:07,WITHDRAWAL,ATM,600.00,ZAR,SUCCESSFUL
T00000349,A000529,2025-05-28 14:14:43,PURCHASE,CARD,161.81,ZAR,SUCCESSFUL
T00000350,A000022,2023-09-24 14:36:11,PURCHASE,CARD,150.12,ZAR,SUCCESSFUL
T00000351,A000227,2026-02-05 23:02:14,PURCHASE,CARD,254.01,ZAR,SUCCESSFUL
T00000352,A000591,2025-07-12 04:34:07,PURCHASE,CARD,260.61,ZAR,SUCCESSFUL
T00000353,A000325,2024-05-18 13:03:16,TRANSFER,APP,18759.12,ZAR,SUCCESSFUL
T00000354,A000350,2026-07-14 05:51:34,WITHDRAWAL,ATM,1750.00,ZAR,SUCCESSFUL
T00000355,A001041,2026-03-11 12:57:04,PURCHASE,CARD,116.95,ZAR,SUCCESSFUL
T00000356,A000327,2025-08-13 12:37:47,DEPOSIT,ATM,5273.55,ZAR,SUCCESSFUL
T00000357,A000270,2023-05-27 09:25:17,PURCHASE,CARD,373.29,ZAR,SUCCESSFUL
T00000358,A000627,2026-08-12 13:30:03,PURCHASE,APP,508.18,ZAR,SUCCESSFUL
T00000359,A000921,2025-02-17 02:31:25,PURCHASE,CARD,234.30,ZAR,SUCCESSFUL
T00000360,A000157,2019-11-06 17:48:05,PURCHASE,CARD,504.96,ZAR,SUCCESSFUL
T00000361,A000954,2026-05-28 11:02:54,PURCHASE,CARD,681.95,ZAR,SUCCESSFUL
T00000362,A001168,2026-01-16 22:44:32,DEPOSIT,APP,7861.90,ZAR,SUCCESSFUL
T00000363,A000444,2025-09-16 12:16:31,PURCHASE,CARD,243.59,ZAR,SUCCESSFUL
T00000364,A001024,2025-01-24 16:57:53,TRANSFER,APP,7395.30,ZAR,SUCCESSFUL
T00000365,A000982,2026-06-16 11:34:08,PURCHASE,CARD,249.91,ZAR,SUCCESSFUL
T00000366,A000700,2023-06-27 02:02:04,PURCHASE,CARD,75.80,ZAR,SUCCESSFUL
T00000367,A000635,2025-10-06 15:15:09,PURCHASE,CARD,97.20,ZAR,SUCCESSFUL
T00000368,A000577,2025-08-13 07:07:49,DEPOSIT,ATM,3276.24,ZAR,SUCCESSFUL
T00000369,A001085,2026-08-20 03:22:33,PURCHASE,CARD,58.05,ZAR,FAILED
T00000370,A001027,2019-10-02 05:56:06,PURCHASE,CARD,344.99,ZAR,SUCCESSFUL
T00000371,A000450,2026-08-10 11:38:46,PURCHASE,CARD,483.13,ZAR,SUCCESSFUL
T00000372,A000451,2025-04-16 13:53:31,PURCHASE,CARD,273.07,ZAR,SUCCESSFUL
T00000373,A000133,2025-08-20 20:30:03,PURCHASE,CARD,587.95,ZAR,SUCCESSFUL
T00000374,A000317,2025-12-22 14:02:06,WITHDRAWAL,ATM,2750.00,ZAR,SUCCESSFUL
T00000375,A000957,2026-08-16 23:26:30,PURCHASE,APP,471.89,ZAR,SUCCESSFUL
T00000376,A000332,2023-08-01 10:44:12,PURCHASE,CARD,77.65,ZAR,SUCCESSFUL
T00000377,A000292,2024-10-28 01:42:06,TRANSFER,APP,11236.86,ZAR,SUCCESSFUL
T00000378,A001023,2024-09-25 15:46:52,PURCHASE,CARD,198.43,ZAR,SUCCESSFUL
T00000379,A000492,2023-09-23 15:55:19,DEPOSIT,APP,3623.04,ZAR,SUCCESSFUL
T00000380,A000674,2026-03-09 18:07:34,PURCHASE,APP,267.63,ZAR,SUCCESSFUL
T00000381,A001024,2023-09-21 15:10:10,PURCHASE,APP,316.61,ZAR,SUCCESSFUL
T00000382,A000167,2026-06-26 07:46:15,DEPOSIT,APP,4252.00,ZAR,SUCCESSFUL
T00000383,A000117,2025-08-05 10:33:22,PURCHASE,APP,249.50,ZAR,SUCCESSFUL
T00000384,A000595,2026-04-25 10:37:28,TRANSFER,APP,796.84,ZAR,FAILED
T00000385,A000904,2025-02-16 23:04:05,WITHDRAWAL,ATM,100.00,ZAR,SUCCESSFUL
T00000386,A000001,2023-10-14 13:06:36,PURCHASE,CARD,58.68,ZAR,SUCCESSFUL
T00000387,A000435,2020-08-13 00:29:33,PURCHASE,CARD,157.49,ZAR,SUCCESSFUL
T00000388,A000707,2026-08-18 00:49:19,PURCHASE,CARD,103.49,ZAR,FAILED
T00000389,A000017,2025-05-20 11:33:03,TRANSFER,ATM,6093.28,ZAR,FAILED
T00000390,A000676,2026-03-20 02:22:38,WITHDRAWAL,ATM,2300.00,ZAR,SUCCESSFUL
T00000391,A000169,2022-04-03 14:40:04,TRANSFER,APP,1991.43,ZAR,SUCCESSFUL
T00000392,A000939,2026-08-07 18:07:05,PURCHASE,CARD,136.79,ZAR,SUCCESSFUL
T00000393,A000301,2026-02-01 11:37:19,WITHDRAWAL,ATM,500.00,ZAR,SUCCESSFUL
T00000394,A000429,2021-11-13 09:05:27,DEPOSIT,ATM,9732.28,ZAR,SUCCESSFUL
T00000395,A000036,2023-04-16 11:00:04,PURCHASE,CARD,92.46,ZAR,SUCCESSFUL
T00000396,A000772,2025-06-11 04:08:42,TRANSFER,APP,14671.27,ZAR,SUCCESSFUL
T00000397,A001011,2026-08-26 19:40:03,TRANSFER,APP,19641.88,ZAR,SUCCESSFUL
T00000398,A000827,2025-01-13 10:41:47,DEPOSIT,APP,9379.83,ZAR,SUCCESSFUL
T00000399,A000146,2025-07-29 03:04:22,PURCHASE,APP,122.74,ZAR,SUCCESSFUL
T00000400,A000836,2026-05-17 23:08:18,PURCHASE,APP,482.48,ZAR,SUCCESSFUL
T00000401,A000212,2022-12-29 10:59:27,TRANSFER,APP,17615.32,ZAR,SUCCESSFUL
T00000402,A001178,2022-10-22 06:45:32,TRANSFER,APP,2278.31,ZAR,SUCCESSFUL
T00000403,A001111,2021-12-06 03:44:16,WITHDRAWAL,ATM,2200.00,ZAR,SUCCESSFUL
T00000404,A001064,2024-06-09 15:06:25,PURCHASE,CARD,305.77,ZAR,SUCCESSFUL
T00000405,A001162,2025-12-27 09:09:52,WITHDRAWAL,ATM,2150.00,ZAR,SUCCESSFUL
T00000406,A001032,2023-02-05 01:02:29,PURCHASE,CARD,235.43,ZAR,SUCCESSFUL
T00000407,A000018,2020-06-25 00:46:17,TRANSFER,APP,11676.62,ZAR,SUCCESSFUL
T00000408,A000626,2025-04-17 17:47:23,TRANSFER,APP,8662.13,ZAR,SUCCESSFUL
T00000409,A001072,2020-12-28 13:03:07,TRANSFER,APP,464.44,ZAR,SUCCESSFUL
T00000410,A000778,2023-09-17 11:54:38,PURCHASE,CARD,523.87,ZAR,SUCCESSFUL
T00000411,A000937,2026-05-25 01:31:24,WITHDRAWAL,ATM,1850.00,ZAR,SUCCESSFUL
T00000412,A000739,2024-04-29 14:55:26,WITHDRAWAL,ATM,300.00,ZAR,SUCCESSFUL
T00000413,A000328,2025-10-19 12:29:50,WITHDRAWAL,ATM,300.00,ZAR,SUCCESSFUL
T00000414,A000149,2024-11-24 10:32:16,PURCHASE,CARD,87.29,ZAR,SUCCESSFUL
T00000415,A000519,2025-08-07 17:23:52,PURCHASE,APP,77.34,ZAR,SUCCESSFUL
T00000416,A001220,2025-09-13 11:31:20,DEPOSIT,ATM,9941.44,ZAR,SUCCESSFUL
T00000417,A000290,2026-01-06 09:43:26,WITHDRAWAL,ATM,2100.00,ZAR,SUCCESSFUL
T00000418,A000565,2025-05-15 23:40:53,WITHDRAWAL,ATM,2600.00,ZAR,SUCCESSFUL
T00000419,A000883,2023-09-03 10:31:59,WITHDRAWAL,ATM,1700.00,ZAR,REVERSED
T00000420,A000684,2023-11-16 23:03:22,PURCHASE,APP,314.72,ZAR,SUCCESSFUL
T00000421,A000723,2023-09-24 05:03:26,PURCHASE,CARD,181.13,ZAR,SUCCESSFUL
T00000422,A000922,2024-10-06 06:37:18,WITHDRAWAL,ATM,2900.00,ZAR,SUCCESSFUL
T00000423,A000767,2026-05-15 15:59:43,PURCHASE,CARD,1793.73,ZAR,SUCCESSFUL
T00000424,A000529,2022-12-08 01:04:44,PURCHASE,CARD,292.49,ZAR,SUCCESSFUL
T00000425,A000649,2021-11-02 02:50:04,PURCHASE,CARD,257.71,ZAR,SUCCESSFUL
T00000426,A000428,2026-03-10 16:54:18,WITHDRAWAL,ATM,450.00,ZAR,SUCCESSFUL
T00000427,A000806,2024-02-09 04:30:12,DEPOSIT,ATM,8918.82,ZAR,SUCCESSFUL
T00000428,A000412,2026-07-02 09:05:02,WITHDRAWAL,ATM,1350.00,ZAR,SUCCESSFUL
T00000429,A000611,2022-11-03 08:19:24,PURCHASE,CARD,337.78,ZAR,SUCCESSFUL
T00000430,A000187,2026-08-22 02:16:17,TRANSFER,APP,7405.29,ZAR,SUCCESSFUL
T00000431,A000017,2025-06-25 03:26:32,PURCHASE,APP,856.49,ZAR,SUCCESSFUL
T00000432,A000970,2020-08-25 12:47:49,WITHDRAWAL,ATM,550.00,ZAR,SUCCESSFUL
T00000433,A000365,2024-10-05 14:18:28,TRANSFER,APP,10773.28,ZAR,SUCCESSFUL
T00000434,A000397,2022-02-10 06:18:45,PURCHASE,CARD,119.98,ZAR,SUCCESSFUL
T00000435,A000442,2023-06-07 04:47:31,DEPOSIT,APP,3957.38,ZAR,SUCCESSFUL
T00000436,A000890,2024-10-27 23:54:50,DEPOSIT,ATM,5744.84,ZAR,SUCCESSFUL
T00000437,A000358,2019-07-07 16:09:22,PURCHASE,CARD,335.20,ZAR,SUCCESSFUL
T00000438,A000553,2024-03-22 11:17:41,PURCHASE,APP,166.34,ZAR,SUCCESSFUL
T00000439,A000883,2025-11-07 22:04:48,PURCHASE,CARD,315.68,ZAR,SUCCESSFUL
T00000440,A000927,2026-06-24 13:50:37,TRANSFER,APP,17751.08,ZAR,SUCCESSFUL
T00000441,A000673,2025-12-03 17:18:15,PURCHASE,CARD,61.21,ZAR,SUCCESSFUL
T00000442,A000085,2020-06-18 17:35:08,PURCHASE,CARD,124.47,ZAR,SUCCESSFUL
T00000443,A000824,2026-02-17 15:08:43,TRANSFER,APP,14618.71,ZAR,SUCCESSFUL
T00000444,A000125,2026-02-26 09:02:35,PURCHASE,CARD,225.00,ZAR,SUCCESSFUL
T00000445,A000771,2026-07-03 18:56:18,PURCHASE,CARD,150.73,ZAR,SUCCESSFUL
T00000446,A001169,2022-06-12 21:24:57,PURCHASE,CARD,1734.00,ZAR,SUCCESSFUL
T00000447,A001052,2025-11-24 10:58:00,TRANSFER,APP,2198.32,ZAR,SUCCESSFUL
T00000448,A001242,2024-01-17 20:09:17,PURCHASE,CARD,694.77,ZAR,SUCCESSFUL
T00000449,A001132,2024-07-09 23:49:37,PURCHASE,APP,255.36,ZAR,SUCCESSFUL
T00000450,A000210,2023-04-11 19:19:44,DEPOSIT,ATM,2769.54,ZAR,SUCCESSFUL
T00000451,A000401,2023-05-23 02:12:10,PURCHASE,CARD,112.64,ZAR,SUCCESSFUL
T00000452,A000284,2026-07-23 17:07:30,PURCHASE,CARD,144.30,ZAR,SUCCESSFUL
T00000453,A000752,2025-02-14 11:58:04,WITHDRAWAL,ATM,700.00,ZAR,SUCCESSFUL
T00000454,A000598,2025-07-04 16:48:19,WITHDRAWAL,ATM,2200.00,ZAR,SUCCESSFUL
T00000455,A001083,2026-08-30 14:10:14,DEPOSIT,ATM,7397.48,ZAR,SUCCESSFUL
T00000456,A000003,2025-10-03 02:59:45,WITHDRAWAL,ATM,1050.00,ZAR,SUCCESSFUL
T00000457,A000084,2025-06-08 22:09:16,TRANSFER,APP,2230.45,ZAR,SUCCESSFUL
T00000458,A000872,2026-07-24 06:35:06,DEPOSIT,APP,4719.77,ZAR,SUCCESSFUL
T00000459,A001153,2025-07-29 06:22:14,TRANSFER,APP,11064.93,ZAR,SUCCESSFUL
T00000460,A000489,2022-02-23 11:41:54,WITHDRAWAL,ATM,1750.00,ZAR,REVERSED
T00000461,A000266,2026-08-05 07:48:57,PURCHASE,CARD,195.15,ZAR,SUCCESSFUL
T00000462,A001044,2024-07-13 04:27:31,DEPOSIT,ATM,4714.14,ZAR,SUCCESSFUL
T00000463,A000648,2024-01-18 06:29:33,PURCHASE,APP,533.76,ZAR,SUCCESSFUL
T00000464,A000077,2024-08-03 09:07:53,PURCHASE,CARD,262.04,ZAR,SUCCESSFUL
T00000465,A000246,2023-11-11 13:53:06,TRANSFER,APP,15232.06,ZAR,SUCCESSFUL
T00000466,A000900,2023-05-01 01:47:23,TRANSFER,APP,14521.56,ZAR,SUCCESSFUL
T00000467,A000233,2021-12-17 19:32:17,PURCHASE,CARD,363.42,ZAR,SUCCESSFUL
T00000468,A000283,2023-07-02 04:28:45,PURCHASE,CARD,159.19,ZAR,SUCCESSFUL
T00000469,A001041,2026-03-31 20:29:44,TRANSFER,APP,5212.21,ZAR,FAILED
T00000470,A001107,2025-02-05 07:09:32,PURCHASE,CARD,397.75,ZAR,SUCCESSFUL
T00000471,A000729,2025-02-06 09:36:37,WITHDRAWAL,ATM,2950.00,ZAR,SUCCESSFUL
T00000472,A000564,2026-04-10 11:11:06,WITHDRAWAL,ATM,1150.00,ZAR,SUCCESSFUL
T00000473,A000034,2022-03-24 13:39:42,PURCHASE,CARD,536.37,ZAR,SUCCESSFUL
T00000474,A001184,2026-06-10 22:59:03,WITHDRAWAL,ATM,600.00,ZAR,SUCCESSFUL
T00000475,A000543,2026-07-21 04:23:47,PURCHASE,CARD,644.95,ZAR,SUCCESSFUL
T00000476,A000342,2020-07-25 03:42:43,WITHDRAWAL,ATM,2100.00,ZAR,SUCCESSFUL
T00000477,A000248,2020-01-22 16:35:32,DEPOSIT,APP,2147.31,ZAR,SUCCESSFUL
T00000478,A000123,2023-01-16 23:21:55,PURCHASE,CARD,303.71,ZAR,SUCCESSFUL
T00000479,A000330,2026-08-24 13:39:29,TRANSFER,APP,5727.00,ZAR,SUCCESSFUL
T00000480,A001182,2023-01-05 02:15:52,PURCHASE,CARD,165.61,ZAR,SUCCESSFUL
T00000481,A000765,2026-03-19 22:00:10,PURCHASE,CARD,174.21,ZAR,SUCCESSFUL
T00000482,A000858,2022-04-02 08:47:58,PURCHASE,CARD,222.67,ZAR,SUCCESSFUL
T00000483,A000120,2023-10-12 13:02:34,WITHDRAWAL,ATM,3000.00,ZAR,SUCCESSFUL
T00000484,A000238,2025-10-20 17:44:53,PURCHASE,CARD,287.30,ZAR,SUCCESSFUL
T00000485,A001081,2026-01-31 07:12:37,PURCHASE,CARD,360.92,ZAR,SUCCESSFUL
T00000486,A000089,2023-04-11 16:00:25,WITHDRAWAL,ATM,2250.00,ZAR,SUCCESSFUL
T00000487,A000724,2023-04-02 07:31:31,PURCHASE,CARD,60.65,ZAR,SUCCESSFUL
T00000488,A000897,2024-12-09 18:25:59,PURCHASE,CARD,405.41,ZAR,SUCCESSFUL
T00000489,A000294,2025-04-04 04:51:19,WITHDRAWAL,ATM,2050.00,ZAR,SUCCESSFUL
T00000490,A000011,2024-10-09 11:24:37,TRANSFER,APP,17654.84,ZAR,SUCCESSFUL
T00000491,A001139,2023-07-17 11:25:34,PURCHASE,CARD,375.54,ZAR,SUCCESSFUL
T00000492,A000116,2024-04-19 01:46:13,PURCHASE,CARD,583.30,ZAR,SUCCESSFUL
T00000493,A000393,2025-12-03 19:50:17,WITHDRAWAL,ATM,1800.00,ZAR,SUCCESSFUL
T00000494,A000960,2026-08-30 23:46:58,PURCHASE,APP,598.16,ZAR,SUCCESSFUL
T00000495,A000191,2026-08-03 19:06:47,PURCHASE,CARD,892.96,ZAR,SUCCESSFUL
T00000496,A000797,2023-07-12 20:02:51,PURCHASE,CARD,158.20,ZAR,SUCCESSFUL
T00000497,A000866,2022-08-12 20:43:55,WITHDRAWAL,ATM,1600.00,ZAR,SUCCESSFUL
T00000498,A000410,2026-01-13 10:24:27,PURCHASE,CARD,916.06,ZAR,SUCCESSFUL
T00000499,A000471,2020-11-18 22:52:57,PURCHASE,APP,46.32,ZAR,FAILED
T00000500,A000540,2025-12-28 02:35:36,PURCHASE,APP,260.28,ZAR,FAILED
T00000501,A000097,2024-06-06 00:49:43,PURCHASE,CARD,147.64,ZAR,SUCCESSFUL
T00000502,A000227,2021-01-10 17:22:59,PURCHASE,APP,322.83,ZAR,SUCCESSFUL
T00000503,A000960,2026-08-22 00:32:09,PURCHASE,CARD,98.39,ZAR,SUCCESSFUL
T00000504,A000930,2023-09-16 22:51:27,WITHDRAWAL,ATM,600.00,ZAR,SUCCESSFUL
T00000505,A000952,2024-01-27 14:29:19,PURCHASE,CARD,197.90,ZAR,SUCCESSFUL
T00000506,A000181,2023-10-23 21:05:32,PURCHASE,CARD,157.98,ZAR,SUCCESSFUL
T00000507,A000275,2026-08-03 20:00:29,PURCHASE,APP,622.06,ZAR,SUCCESSFUL
T00000508,A000654,2026-05-15 22:41:08,TRANSFER,APP,7368.70,ZAR,SUCCESSFUL
T00000509,A001131,2026-02-14 13:46:11,PURCHASE,CARD,62.95,ZAR,SUCCESSFUL
T00000510,A000981,2026-02-19 15:48:24,PURCHASE,CARD,93.09,ZAR,SUCCESSFUL
T00000511,A000485,2024-05-12 03:12:12,DEPOSIT,ATM,2396.64,ZAR,SUCCESSFUL
T00000512,A000335,2024-10-25 01:05:56,PURCHASE,APP,230.70,ZAR,SUCCESSFUL
T00000513,A000597,2025-04-06 19:18:35,DEPOSIT,APP,7443.00,ZAR,SUCCESSFUL
T00000514,A000125,2026-03-17 23:21:57,DEPOSIT,ATM,537.94,ZAR,SUCCESSFUL
T00000515,A001160,2025-10-29 08:56:18,PURCHASE,CARD,497.32,ZAR,SUCCESSFUL
T00000516,A000186,2026-01-29 12:06:51,PURCHASE,CARD,428.83,ZAR,SUCCESSFUL
T00000517,A000734,2020-05-11 06:04:04,PURCHASE,CARD,418.04,ZAR,SUCCESSFUL
T00000518,A000323,2024-07-20 16:35:30,TRANSFER,APP,9558.05,ZAR,SUCCESSFUL
T00000519,A000246,2026-08-30 13:18:52,PURCHASE,CARD,394.34,ZAR,SUCCESSFUL
T00000520,A000425,2024-12-19 13:47:50,PURCHASE,CARD,153.64,ZAR,SUCCESSFUL
T00000521,A000064,2024-05-09 22:12:52,PURCHASE,CARD,710.98,ZAR,SUCCESSFUL
T00000522,A000290,2026-03-02 12:07:18,PURCHASE,APP,229.31,ZAR,SUCCESSFUL
T00000523,A000060,2020-11-16 22:25:21,DEPOSIT,ATM,8820.50,ZAR,SUCCESSFUL
T00000524,A000293,2025-06-17 15:54:49,TRANSFER,APP,16250.57,ZAR,SUCCESSFUL
T00000525,A000249,2024-10-20 00:34:05,PURCHASE,CARD,38.45,ZAR,SUCCESSFUL
T00000526,A000370,2025-03-15 18:18:59,WITHDRAWAL,ATM,700.00,ZAR,SUCCESSFUL
T00000527,A000279,2025-08-18 21:23:00,PURCHASE,APP,592.30,ZAR,SUCCESSFUL
T00000528,A001112,2024-03-08 12:38:46,PURCHASE,APP,1209.94,ZAR,SUCCESSFUL
T00000529,A001044,2023-11-25 14:15:57,DEPOSIT,APP,5003.34,ZAR,SUCCESSFUL
T00000530,A000842,2021-12-19 12:26:25,PURCHASE,CARD,122.82,ZAR,SUCCESSFUL
